"";"BMS";"DOMEIN_ID";"BOS_BHI";"Omtrek";"OmtrekklassetypeID";"Omtrekklasse";"Hoogte";"Modeltype"
"7832";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";0,75;9;"70 - 80";19,2386768891354;"afgeleid model"
"7833";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";0,85;10;"80 - 90";20,2652163844627;"afgeleid model"
"7834";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";0,95;11;"90 - 100";21,1681716993759;"afgeleid model"
"7835";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";1,05;12;"100 - 110";21,9732125312809;"afgeleid model"
"7836";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";1,15;13;"110 - 120";22,6988311110237;"afgeleid model"
"7837";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";1,25;14;"120 - 130";23,3587802486214;"afgeleid model"
"7838";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";1,35;15;"130 - 140";23,9635591091394;"afgeleid model"
"7839";"Amerikaanse eik";"DomLIM09265";"Heiwijk-Noord";1,45;16;"140 - 150";24,5213602549045;"afgeleid model"
"7840";"Amerikaanse eik";"DomLIM09306";"In de Brand";0,55;7;"50 - 60";14,7314971387277;"afgeleid model"
"7841";"Amerikaanse eik";"DomLIM09306";"In de Brand";0,65;8;"60 - 70";16,1356932076063;"afgeleid model"
"7842";"Amerikaanse eik";"DomLIM09306";"In de Brand";0,75;9;"70 - 80";17,3228916446006;"afgeleid model"
"7843";"Amerikaanse eik";"DomLIM09306";"In de Brand";0,85;10;"80 - 90";18,349431139928;"afgeleid model"
"7844";"Amerikaanse eik";"DomLIM09306";"In de Brand";0,95;11;"90 - 100";19,2523864548412;"afgeleid model"
"7845";"Amerikaanse eik";"DomLIM09306";"In de Brand";1,05;12;"100 - 110";20,0574272867461;"afgeleid model"
"7846";"Amerikaanse eik";"DomLIM09306";"In de Brand";1,15;13;"110 - 120";20,7830458664889;"afgeleid model"
"7847";"Amerikaanse eik";"DomLIM09314";"Isaekshoef";0,55;7;"50 - 60";13,6276430343161;"afgeleid model"
"7848";"Amerikaanse eik";"DomLIM09314";"Isaekshoef";0,65;8;"60 - 70";15,0318391031947;"afgeleid model"
"7849";"Amerikaanse eik";"DomLIM09314";"Isaekshoef";0,75;9;"70 - 80";16,219037540189;"afgeleid model"
"7850";"Amerikaanse eik";"DomLIM09314";"Isaekshoef";0,85;10;"80 - 90";17,2455770355164;"afgeleid model"
"7851";"Amerikaanse eik";"DomLIM09314";"Isaekshoef";0,95;11;"90 - 100";18,1485323504296;"afgeleid model"
"7852";"Amerikaanse eik";"DomLIM09322";"Kalerheide";0,55;7;"50 - 60";17,4769303650496;"afgeleid model"
"7853";"Amerikaanse eik";"DomLIM09322";"Kalerheide";0,65;8;"60 - 70";18,8811264339281;"afgeleid model"
"7854";"Amerikaanse eik";"DomLIM09322";"Kalerheide";0,75;9;"70 - 80";20,0683248709225;"afgeleid model"
"7855";"Amerikaanse eik";"DomLIM09322";"Kalerheide";0,85;10;"80 - 90";21,0948643662499;"afgeleid model"
"7856";"Amerikaanse eik";"DomLIM09322";"Kalerheide";0,95;11;"90 - 100";21,997819681163;"afgeleid model"
"7857";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";0,65;8;"60 - 70";20,3083889662806;"afgeleid model"
"7858";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";0,75;9;"70 - 80";21,495587403275;"afgeleid model"
"7859";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";0,85;10;"80 - 90";22,5221268986024;"afgeleid model"
"7860";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";0,95;11;"90 - 100";23,4250822135155;"afgeleid model"
"7861";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,05;12;"100 - 110";24,2301230454205;"afgeleid model"
"7862";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,15;13;"110 - 120";24,9557416251633;"afgeleid model"
"7863";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,25;14;"120 - 130";25,615690762761;"afgeleid model"
"7864";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,35;15;"130 - 140";26,220469623279;"afgeleid model"
"7865";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,45;16;"140 - 150";26,7782707690441;"afgeleid model"
"7866";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,55;17;"150 - 160";27,2956067573214;"afgeleid model"
"7867";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,65;18;"160 - 170";27,7777379930081;"afgeleid model"
"7868";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,75;19;"170 - 180";28,2289728656944;"afgeleid model"
"7869";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,85;20;"180 - 190";28,6528832749893;"afgeleid model"
"7870";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";1,95;21;"190 - 200";29,0524625955921;"afgeleid model"
"7871";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";2,05;22;"200 - 210";29,4302435639309;"afgeleid model"
"7872";"Amerikaanse eik";"DomLIM09333";"Kelchterhoef";2,15;23;"210 - 220";29,7883876787757;"afgeleid model"
"7873";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";0,65;8;"60 - 70";20,6153331895631;"afgeleid model"
"7874";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";0,75;9;"70 - 80";21,8025316265574;"afgeleid model"
"7875";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";0,85;10;"80 - 90";22,8290711218848;"afgeleid model"
"7876";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";0,95;11;"90 - 100";23,732026436798;"afgeleid model"
"7877";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,05;12;"100 - 110";24,5370672687029;"afgeleid model"
"7878";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,15;13;"110 - 120";25,2626858484457;"afgeleid model"
"7879";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,25;14;"120 - 130";25,9226349860435;"afgeleid model"
"7880";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,35;15;"130 - 140";26,5274138465614;"afgeleid model"
"7881";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,45;16;"140 - 150";27,0852149923265;"afgeleid model"
"7882";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,55;17;"150 - 160";27,6025509806038;"afgeleid model"
"7883";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,65;18;"160 - 170";28,0846822162905;"afgeleid model"
"7884";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,75;19;"170 - 180";28,5359170889768;"afgeleid model"
"7885";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,85;20;"180 - 190";28,9598274982717;"afgeleid model"
"7886";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";1,95;21;"190 - 200";29,3594068188745;"afgeleid model"
"7887";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";2,05;22;"200 - 210";29,7371877872133;"afgeleid model"
"7888";"Amerikaanse eik";"DomLIM09335";"Kepkensberg";2,15;23;"210 - 220";30,0953319020581;"afgeleid model"
"7889";"Amerikaanse eik";"DomLIM09350";"Kleinheide";0,55;7;"50 - 60";14,0344899698635;"afgeleid model"
"7890";"Amerikaanse eik";"DomLIM09350";"Kleinheide";0,65;8;"60 - 70";15,438686038742;"afgeleid model"
"7891";"Amerikaanse eik";"DomLIM09350";"Kleinheide";0,75;9;"70 - 80";16,6258844757364;"afgeleid model"
"7892";"Amerikaanse eik";"DomLIM09350";"Kleinheide";0,85;10;"80 - 90";17,6524239710638;"afgeleid model"
"7893";"Amerikaanse eik";"DomLIM09350";"Kleinheide";0,95;11;"90 - 100";18,5553792859769;"afgeleid model"
"7894";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";0,55;7;"50 - 60";9,74780569171595;"afgeleid model"
"7895";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";0,65;8;"60 - 70";11,1520017605945;"afgeleid model"
"7896";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";0,75;9;"70 - 80";12,3392001975889;"afgeleid model"
"7897";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";0,85;10;"80 - 90";13,3657396929162;"afgeleid model"
"7898";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";0,95;11;"90 - 100";14,2686950078294;"afgeleid model"
"7899";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";1,05;12;"100 - 110";15,0737358397343;"afgeleid model"
"7900";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";1,15;13;"110 - 120";15,7993544194771;"afgeleid model"
"7901";"Amerikaanse eik";"DomLIM09353";"Kloosterhoef";1,25;14;"120 - 130";16,4593035570749;"afgeleid model"
"7902";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";0,55;7;"50 - 60";18,2447915287815;"afgeleid model"
"7903";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";0,65;8;"60 - 70";19,64898759766;"afgeleid model"
"7904";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";0,75;9;"70 - 80";20,8361860346544;"afgeleid model"
"7905";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";0,85;10;"80 - 90";21,8627255299818;"afgeleid model"
"7906";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";0,95;11;"90 - 100";22,7656808448949;"afgeleid model"
"7907";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";1,05;12;"100 - 110";23,5707216767999;"afgeleid model"
"7908";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";1,15;13;"110 - 120";24,2963402565427;"afgeleid model"
"7909";"Amerikaanse eik";"DomLIM09377";"Lanakerheide";1,25;14;"120 - 130";24,9562893941404;"afgeleid model"
"7910";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";0,55;7;"50 - 60";16,3025523407083;"afgeleid model"
"7911";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";0,65;8;"60 - 70";17,7067484095868;"afgeleid model"
"7912";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";0,75;9;"70 - 80";18,8939468465812;"afgeleid model"
"7913";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";0,85;10;"80 - 90";19,9204863419086;"afgeleid model"
"7914";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";0,95;11;"90 - 100";20,8234416568217;"afgeleid model"
"7915";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,05;12;"100 - 110";21,6284824887267;"afgeleid model"
"7916";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,15;13;"110 - 120";22,3541010684695;"afgeleid model"
"7917";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,25;14;"120 - 130";23,0140502060672;"afgeleid model"
"7918";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,35;15;"130 - 140";23,6188290665852;"afgeleid model"
"7919";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,45;16;"140 - 150";24,1766302123503;"afgeleid model"
"7920";"Amerikaanse eik";"DomLIM09384";"Lanklaarderbos";1,55;17;"150 - 160";24,6939662006276;"afgeleid model"
"7921";"Amerikaanse eik";"DomLIM09394";"Lindelseheide";0,55;7;"50 - 60";14,4756281699142;"afgeleid model"
"7922";"Amerikaanse eik";"DomLIM09394";"Lindelseheide";0,65;8;"60 - 70";15,8798242387927;"afgeleid model"
"7923";"Amerikaanse eik";"DomLIM09394";"Lindelseheide";0,75;9;"70 - 80";17,0670226757871;"afgeleid model"
"7924";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";0,55;7;"50 - 60";17,3061663316735;"afgeleid model"
"7925";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";0,65;8;"60 - 70";18,710362400552;"afgeleid model"
"7926";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";0,75;9;"70 - 80";19,8975608375464;"afgeleid model"
"7927";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";0,85;10;"80 - 90";20,9241003328737;"afgeleid model"
"7928";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";0,95;11;"90 - 100";21,8270556477869;"afgeleid model"
"7929";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";1,05;12;"100 - 110";22,6320964796918;"afgeleid model"
"7930";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";1,15;13;"110 - 120";23,3577150594346;"afgeleid model"
"7931";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";1,25;14;"120 - 130";24,0176641970324;"afgeleid model"
"7932";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";1,35;15;"130 - 140";24,6224430575503;"afgeleid model"
"7933";"Amerikaanse eik";"DomLIM09409";"Mechelse Heide";1,45;16;"140 - 150";25,1802442033154;"afgeleid model"
"7934";"Amerikaanse eik";"DomLIM09416";"Molenheide";0,75;9;"70 - 80";21,184522636848;"afgeleid model"
"7935";"Amerikaanse eik";"DomLIM09416";"Molenheide";0,85;10;"80 - 90";22,2110621321753;"afgeleid model"
"7936";"Amerikaanse eik";"DomLIM09416";"Molenheide";0,95;11;"90 - 100";23,1140174470885;"afgeleid model"
"7937";"Amerikaanse eik";"DomLIM09416";"Molenheide";1,05;12;"100 - 110";23,9190582789934;"afgeleid model"
"7938";"Amerikaanse eik";"DomLIM09416";"Molenheide";1,15;13;"110 - 120";24,6446768587362;"afgeleid model"
"7939";"Amerikaanse eik";"DomLIM09416";"Molenheide";1,25;14;"120 - 130";25,304625996334;"afgeleid model"
"7940";"Amerikaanse eik";"DomLIM09416";"Molenheide";1,35;15;"130 - 140";25,9094048568519;"afgeleid model"
"7941";"Amerikaanse eik";"DomLIM09462";"Ortolaan";0,55;7;"50 - 60";10,1663064009011;"afgeleid model"
"7942";"Amerikaanse eik";"DomLIM09462";"Ortolaan";0,65;8;"60 - 70";11,5705024697796;"afgeleid model"
"7943";"Amerikaanse eik";"DomLIM09462";"Ortolaan";0,75;9;"70 - 80";12,757700906774;"afgeleid model"
"7944";"Amerikaanse eik";"DomLIM09462";"Ortolaan";0,85;10;"80 - 90";13,7842404021013;"afgeleid model"
"7945";"Amerikaanse eik";"DomLIM09462";"Ortolaan";0,95;11;"90 - 100";14,6871957170145;"afgeleid model"
"7946";"Amerikaanse eik";"DomLIM09462";"Ortolaan";1,05;12;"100 - 110";15,4922365489195;"afgeleid model"
"7947";"Amerikaanse eik";"DomLIM09462";"Ortolaan";1,15;13;"110 - 120";16,2178551286622;"afgeleid model"
"7948";"Amerikaanse eik";"DomLIM09462";"Ortolaan";1,25;14;"120 - 130";16,87780426626;"afgeleid model"
"7949";"Amerikaanse eik";"DomLIM09462";"Ortolaan";1,35;15;"130 - 140";17,4825831267779;"afgeleid model"
"7950";"Amerikaanse eik";"DomLIM09492";"Royerheide";0,55;7;"50 - 60";14,8132819636616;"afgeleid model"
"7951";"Amerikaanse eik";"DomLIM09492";"Royerheide";0,65;8;"60 - 70";16,2174780325401;"afgeleid model"
"7952";"Amerikaanse eik";"DomLIM09492";"Royerheide";0,75;9;"70 - 80";17,4046764695345;"afgeleid model"
"7953";"Amerikaanse eik";"DomLIM09492";"Royerheide";0,85;10;"80 - 90";18,4312159648619;"afgeleid model"
"7954";"Amerikaanse eik";"DomLIM09492";"Royerheide";0,95;11;"90 - 100";19,334171279775;"afgeleid model"
"7955";"Amerikaanse eik";"DomLIM09492";"Royerheide";1,05;12;"100 - 110";20,13921211168;"afgeleid model"
"7956";"Amerikaanse eik";"DomLIM09492";"Royerheide";1,15;13;"110 - 120";20,8648306914228;"afgeleid model"
"7957";"Amerikaanse eik";"DomLIM09504";"Schootsheide";0,55;7;"50 - 60";16,3930024774513;"afgeleid model"
"7958";"Amerikaanse eik";"DomLIM09504";"Schootsheide";0,65;8;"60 - 70";17,7971985463298;"afgeleid model"
"7959";"Amerikaanse eik";"DomLIM09504";"Schootsheide";0,75;9;"70 - 80";18,9843969833242;"afgeleid model"
"7960";"Amerikaanse eik";"DomLIM09504";"Schootsheide";0,85;10;"80 - 90";20,0109364786516;"afgeleid model"
"7961";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";0,55;7;"50 - 60";13,2728725709956;"afgeleid model"
"7962";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";0,65;8;"60 - 70";14,6770686398741;"afgeleid model"
"7963";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";0,75;9;"70 - 80";15,8642670768685;"afgeleid model"
"7964";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";0,85;10;"80 - 90";16,8908065721958;"afgeleid model"
"7965";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";0,95;11;"90 - 100";17,793761887109;"afgeleid model"
"7966";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,05;12;"100 - 110";18,598802719014;"afgeleid model"
"7967";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,15;13;"110 - 120";19,3244212987568;"afgeleid model"
"7968";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,25;14;"120 - 130";19,9843704363545;"afgeleid model"
"7969";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,35;15;"130 - 140";20,5891492968725;"afgeleid model"
"7970";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,45;16;"140 - 150";21,1469504426376;"afgeleid model"
"7971";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,55;17;"150 - 160";21,6642864309149;"afgeleid model"
"7972";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,65;18;"160 - 170";22,1464176666016;"afgeleid model"
"7973";"Amerikaanse eik";"DomLIM09527";"Staleikerheide";1,75;19;"170 - 180";22,5976525392879;"afgeleid model"
"7974";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";0,55;7;"50 - 60";17,3544700519599;"afgeleid model"
"7975";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";0,65;8;"60 - 70";18,7586661208384;"afgeleid model"
"7976";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";0,75;9;"70 - 80";19,9458645578328;"afgeleid model"
"7977";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";0,85;10;"80 - 90";20,9724040531602;"afgeleid model"
"7978";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";0,95;11;"90 - 100";21,8753593680733;"afgeleid model"
"7979";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";1,05;12;"100 - 110";22,6804001999783;"afgeleid model"
"7980";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";1,15;13;"110 - 120";23,4060187797211;"afgeleid model"
"7981";"Amerikaanse eik";"DomLIM09536";"Stokkemerbos";1,25;14;"120 - 130";24,0659679173188;"afgeleid model"
"7982";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";0,55;7;"50 - 60";14,2974166622148;"afgeleid model"
"7983";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";0,65;8;"60 - 70";15,7016127310933;"afgeleid model"
"7984";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";0,75;9;"70 - 80";16,8888111680877;"afgeleid model"
"7985";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";0,85;10;"80 - 90";17,9153506634151;"afgeleid model"
"7986";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";0,95;11;"90 - 100";18,8183059783282;"afgeleid model"
"7987";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";1,05;12;"100 - 110";19,6233468102332;"afgeleid model"
"7988";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";1,15;13;"110 - 120";20,348965389976;"afgeleid model"
"7989";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";1,25;14;"120 - 130";21,0089145275737;"afgeleid model"
"7990";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";1,35;15;"130 - 140";21,6136933880917;"afgeleid model"
"7991";"Amerikaanse eik";"DomLIM09544";"Tervanterheide";1,45;16;"140 - 150";22,1714945338568;"afgeleid model"
"7992";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";0,55;7;"50 - 60";14,3896545419644;"afgeleid model"
"7993";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";0,65;8;"60 - 70";15,7938506108429;"afgeleid model"
"7994";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";0,75;9;"70 - 80";16,9810490478373;"afgeleid model"
"7995";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";0,85;10;"80 - 90";18,0075885431646;"afgeleid model"
"7996";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";0,95;11;"90 - 100";18,9105438580778;"afgeleid model"
"7997";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,05;12;"100 - 110";19,7155846899827;"afgeleid model"
"7998";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,15;13;"110 - 120";20,4412032697255;"afgeleid model"
"7999";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,25;14;"120 - 130";21,1011524073233;"afgeleid model"
"8000";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,35;15;"130 - 140";21,7059312678412;"afgeleid model"
"8001";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,45;16;"140 - 150";22,2637324136063;"afgeleid model"
"8002";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,55;17;"150 - 160";22,7810684018836;"afgeleid model"
"8003";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,65;18;"160 - 170";23,2631996375703;"afgeleid model"
"8004";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,75;19;"170 - 180";23,7144345102566;"afgeleid model"
"8005";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,85;20;"180 - 190";24,1383449195516;"afgeleid model"
"8006";"Amerikaanse eik";"DomLIM09546";"Teut-Ten Haagdoorn";1,95;21;"190 - 200";24,5379242401543;"afgeleid model"
"8007";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";0,55;7;"50 - 60";15,8429056542446;"afgeleid model"
"8008";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";0,65;8;"60 - 70";17,2471017231231;"afgeleid model"
"8009";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";0,75;9;"70 - 80";18,4343001601175;"afgeleid model"
"8010";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";0,85;10;"80 - 90";19,4608396554448;"afgeleid model"
"8011";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";0,95;11;"90 - 100";20,363794970358;"afgeleid model"
"8012";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,05;12;"100 - 110";21,168835802263;"afgeleid model"
"8013";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,15;13;"110 - 120";21,8944543820058;"afgeleid model"
"8014";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,25;14;"120 - 130";22,5544035196035;"afgeleid model"
"8015";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,35;15;"130 - 140";23,1591823801215;"afgeleid model"
"8016";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,45;16;"140 - 150";23,7169835258866;"afgeleid model"
"8017";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,55;17;"150 - 160";24,2343195141639;"afgeleid model"
"8018";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,65;18;"160 - 170";24,7164507498506;"afgeleid model"
"8019";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,75;19;"170 - 180";25,1676856225369;"afgeleid model"
"8020";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,85;20;"180 - 190";25,5915960318318;"afgeleid model"
"8021";"Amerikaanse eik";"DomLIM09653";"Vliegveld Kleine Brogel";1,95;21;"190 - 200";25,9911753524345;"afgeleid model"
"8022";"Amerikaanse eik";"DomLIM11033";"stalkerheide";0,55;7;"50 - 60";16,0443984212427;"afgeleid model"
"8023";"Amerikaanse eik";"DomLIM11033";"stalkerheide";0,65;8;"60 - 70";17,4485944901212;"afgeleid model"
"8024";"Amerikaanse eik";"DomLIM11033";"stalkerheide";0,75;9;"70 - 80";18,6357929271156;"afgeleid model"
"8025";"Amerikaanse eik";"DomLIM11033";"stalkerheide";0,85;10;"80 - 90";19,662332422443;"afgeleid model"
"8026";"Amerikaanse eik";"DomLIM11033";"stalkerheide";0,95;11;"90 - 100";20,5652877373561;"afgeleid model"
"8027";"Amerikaanse eik";"DomLIM11033";"stalkerheide";1,05;12;"100 - 110";21,3703285692611;"afgeleid model"
"8028";"Amerikaanse eik";"DomLIM11033";"stalkerheide";1,15;13;"110 - 120";22,0959471490039;"afgeleid model"
"8029";"Amerikaanse eik";"DomLIM11033";"stalkerheide";1,25;14;"120 - 130";22,7558962866016;"afgeleid model"
"8030";"Amerikaanse eik";"DomLIM11042";"Moorsberg";0,55;7;"50 - 60";16,060848489093;"afgeleid model"
"8031";"Amerikaanse eik";"DomLIM11042";"Moorsberg";0,65;8;"60 - 70";17,4650445579715;"afgeleid model"
"8032";"Amerikaanse eik";"DomLIM11042";"Moorsberg";0,75;9;"70 - 80";18,6522429949659;"afgeleid model"
"8033";"Amerikaanse eik";"DomLIM11042";"Moorsberg";0,85;10;"80 - 90";19,6787824902933;"afgeleid model"
"8034";"Amerikaanse eik";"DomLIM11042";"Moorsberg";0,95;11;"90 - 100";20,5817378052064;"afgeleid model"
"8035";"Amerikaanse eik";"DomLIM11042";"Moorsberg";1,05;12;"100 - 110";21,3867786371114;"afgeleid model"
"8036";"Amerikaanse eik";"DomLIM11042";"Moorsberg";1,15;13;"110 - 120";22,1123972168542;"afgeleid model"
"8037";"Amerikaanse eik";"DomLIM11042";"Moorsberg";1,25;14;"120 - 130";22,7723463544519;"afgeleid model"
"8038";"Amerikaanse eik";"DomLIM11042";"Moorsberg";1,35;15;"130 - 140";23,3771252149699;"afgeleid model"
"8039";"Amerikaanse eik";"DomLIM11042";"Moorsberg";1,45;16;"140 - 150";23,934926360735;"afgeleid model"
"8040";"Amerikaanse eik";"DomLIM11044";"Domeinbossen Leopoldsburg";0,55;7;"50 - 60";13,7348151280975;"afgeleid model"
"8041";"Amerikaanse eik";"DomLIM11044";"Domeinbossen Leopoldsburg";0,65;8;"60 - 70";15,139011196976;"afgeleid model"
"8042";"Amerikaanse eik";"DomLIM11044";"Domeinbossen Leopoldsburg";0,75;9;"70 - 80";16,3262096339704;"afgeleid model"
"8043";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";0,55;7;"50 - 60";9,10005530592043;"afgeleid model"
"8044";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";0,65;8;"60 - 70";10,504251374799;"afgeleid model"
"8045";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";0,75;9;"70 - 80";11,6914498117933;"afgeleid model"
"8046";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";0,85;10;"80 - 90";12,7179893071207;"afgeleid model"
"8047";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";0,95;11;"90 - 100";13,6209446220339;"afgeleid model"
"8048";"Amerikaanse eik";"DomLIM11047";"Warmbeekvallei";1,05;12;"100 - 110";14,4259854539388;"afgeleid model"
